2|40|25.11.2016 0:16:23
2|81|25.11.2016 0:16:23
3|80|25.11.2016 0:16:24
5|78|25.11.2016 0:16:26
6|179|25.11.2016 0:16:27
6|116|25.11.2016 0:16:28
6|204|25.11.2016 0:16:28
8|198|25.11.2016 0:16:30
8|5|25.11.2016 0:16:31
9|188|25.11.2016 0:16:32
9|103|25.11.2016 0:16:32
11|109|25.11.2016 0:16:34
11|9|25.11.2016 0:16:34
11|45|25.11.2016 0:16:34
12|156|25.11.2016 0:16:35
13|113|25.11.2016 0:16:36
13|93|25.11.2016 0:16:36
13|185|25.11.2016 0:16:36
14|176|25.11.2016 0:16:38
14|153|25.11.2016 0:16:38
17|202|25.11.2016 0:16:41
17|59|25.11.2016 0:16:42
19|92|25.11.2016 0:16:44
19|41|25.11.2016 0:16:45
19|42|25.11.2016 0:16:45
22|36|25.11.2016 0:16:48
23|193|25.11.2016 0:16:49
23|70|25.11.2016 0:16:49
24|154|25.11.2016 0:16:50
25|19|25.11.2016 0:16:52
25|120|25.11.2016 0:16:52
27|132|25.11.2016 0:16:54
28|194|25.11.2016 0:16:55
28|181|25.11.2016 0:16:55
29|62|25.11.2016 0:16:56
29|108|25.11.2016 0:16:57
29|123|25.11.2016 0:16:57
30|46|25.11.2016 0:16:58
30|95|25.11.2016 0:16:58
31|20|25.11.2016 0:17:00
31|112|25.11.2016 0:17:00
34|152|25.11.2016 0:17:03
34|34|25.11.2016 0:17:04
34|136|25.11.2016 0:17:04
34|135|25.11.2016 0:17:04
35|173|25.11.2016 0:17:04
36|84|25.11.2016 0:17:06
39|33|25.11.2016 0:17:10
40|119|25.11.2016 0:17:10
40|114|25.11.2016 0:17:11
46|37|25.11.2016 0:17:17
47|22|25.11.2016 0:17:18
48|142|25.11.2016 0:17:19
49|139|25.11.2016 0:17:20
49|107|25.11.2016 0:17:20
50|105|25.11.2016 0:17:21
52|29|25.11.2016 0:17:23
52|106|25.11.2016 0:17:23
53|205|25.11.2016 0:17:24
54|134|25.11.2016 0:17:25
55|138|25.11.2016 0:17:26
56|150|25.11.2016 0:17:26
56|197|25.11.2016 0:17:26
58|125|25.11.2016 0:17:28
58|88|25.11.2016 0:17:28
59|189|25.11.2016 0:17:30
59|141|25.11.2016 0:17:30
60|66|25.11.2016 0:17:30
61|149|25.11.2016 0:17:31
61|147|25.11.2016 0:17:31
62|1|25.11.2016 0:17:32
63|32|25.11.2016 0:17:32
63|140|25.11.2016 0:17:33
64|99|25.11.2016 0:17:34
65|87|25.11.2016 0:17:34
66|31|25.11.2016 0:17:35
66|104|25.11.2016 0:17:35
66|127|25.11.2016 0:17:35
67|170|25.11.2016 0:17:35
68|187|25.11.2016 0:17:36
72|133|25.11.2016 0:17:39
75|58|25.11.2016 0:17:41
76|199|25.11.2016 0:17:43
80|82|25.11.2016 0:17:45
81|115|25.11.2016 0:17:46
83|21|25.11.2016 0:17:48
84|151|25.11.2016 0:17:48
85|174|25.11.2016 0:17:49
89|83|25.11.2016 0:17:53
91|55|25.11.2016 0:17:54
93|195|25.11.2016 0:17:56
94|184|25.11.2016 0:17:56
98|38|25.11.2016 0:18:00
98|121|25.11.2016 0:18:00
99|44|25.11.2016 0:18:01
101|2|25.11.2016 0:18:03
102|175|25.11.2016 0:18:03
102|155|25.11.2016 0:18:04
103|168|25.11.2016 0:18:04
109|35|25.11.2016 0:18:09
109|191|25.11.2016 0:18:09
111|43|25.11.2016 0:18:10
114|129|25.11.2016 0:18:12
114|130|25.11.2016 0:18:12
114|28|25.11.2016 0:18:13
118|89|25.11.2016 0:18:16
123|100|25.11.2016 0:18:19
125|79|25.11.2016 0:18:20
126|85|25.11.2016 0:18:21
128|172|25.11.2016 0:18:22
128|200|25.11.2016 0:18:22
131|61|25.11.2016 0:18:24
131|57|25.11.2016 0:18:24
133|53|25.11.2016 0:18:25
135|25|25.11.2016 0:18:26
137|101|25.11.2016 0:18:28
138|27|25.11.2016 0:18:28
139|192|25.11.2016 0:18:29
139|86|25.11.2016 0:18:29
141|26|25.11.2016 0:18:30
143|157|25.11.2016 0:18:31
146|111|25.11.2016 0:18:35
148|137|25.11.2016 0:18:36
152|91|25.11.2016 0:18:38
154|118|25.11.2016 0:18:40
154|90|25.11.2016 0:18:40
155|146|25.11.2016 0:18:40
157|18|25.11.2016 0:18:42
160|39|25.11.2016 0:18:43
160|117|25.11.2016 0:18:43
163|77|25.11.2016 0:18:45
165|169|25.11.2016 0:18:46
167|52|25.11.2016 0:18:47
174|178|25.11.2016 0:18:51
177|122|25.11.2016 0:18:52
179|71|25.11.2016 0:18:53
179|13|25.11.2016 0:18:53
180|110|25.11.2016 0:18:54
181|23|25.11.2016 0:18:54
182|65|25.11.2016 0:18:55
183|64|25.11.2016 0:18:55
183|144|25.11.2016 0:18:55
185|145|25.11.2016 0:18:56
187|63|25.11.2016 0:18:57
190|67|25.11.2016 0:18:58
194|68|25.11.2016 0:19:00
198|69|25.11.2016 0:19:01
204|15|25.11.2016 0:19:03
206|160|25.11.2016 0:19:04
217|6|25.11.2016 0:19:08
221|72|25.11.2016 0:19:09
226|171|25.11.2016 0:19:11
231|98|25.11.2016 0:19:13
234|11|25.11.2016 0:19:14
237|54|25.11.2016 0:19:15
244|126|25.11.2016 0:19:17
251|102|25.11.2016 0:19:20
251|10|25.11.2016 0:19:20
251|94|25.11.2016 0:19:20
253|128|25.11.2016 0:19:20
254|47|25.11.2016 0:19:21
268|60|25.11.2016 0:19:25
271|49|25.11.2016 0:19:26
290|96|25.11.2016 0:19:32
298|143|25.11.2016 0:19:34
313|167|25.11.2016 0:19:39
315|148|25.11.2016 0:19:39
319|56|25.11.2016 0:19:40
330|3|25.11.2016 0:19:43
331|30|25.11.2016 0:19:43
Итого сфотографировано: 170 КО
Запас характеристической скорости: 100,00 м/с
