2|40|10.10.2016 10:24:37
2|81|10.10.2016 10:24:37
3|80|10.10.2016 10:24:39
5|78|10.10.2016 10:24:50
6|179|10.10.2016 10:24:53
6|116|10.10.2016 10:24:53
6|204|10.10.2016 10:24:53
8|198|10.10.2016 10:25:07
8|5|10.10.2016 10:25:08
9|188|10.10.2016 10:25:10
9|103|10.10.2016 10:25:10
11|109|10.10.2016 10:25:19
11|9|10.10.2016 10:25:19
11|45|10.10.2016 10:25:19
12|156|10.10.2016 10:25:22
13|113|10.10.2016 10:25:22
13|93|10.10.2016 10:25:22
13|185|10.10.2016 10:25:22
14|176|10.10.2016 10:25:25
14|153|10.10.2016 10:25:25
17|202|10.10.2016 10:25:34
17|59|10.10.2016 10:25:35
19|92|10.10.2016 10:25:40
19|41|10.10.2016 10:25:40
19|42|10.10.2016 10:25:40
22|36|10.10.2016 10:25:50
23|193|10.10.2016 10:25:50
23|70|10.10.2016 10:25:51
24|154|10.10.2016 10:25:52
25|19|10.10.2016 10:26:00
25|120|10.10.2016 10:26:00
27|132|10.10.2016 10:26:03
28|194|10.10.2016 10:26:04
28|181|10.10.2016 10:26:06
29|62|10.10.2016 10:26:07
29|108|10.10.2016 10:26:08
29|123|10.10.2016 10:26:08
30|46|10.10.2016 10:26:09
30|95|10.10.2016 10:26:09
31|20|10.10.2016 10:26:17
31|112|10.10.2016 10:26:17
34|152|10.10.2016 10:26:23
34|34|10.10.2016 10:26:24
34|136|10.10.2016 10:26:25
34|135|10.10.2016 10:26:25
35|173|10.10.2016 10:26:25
36|84|10.10.2016 10:26:27
39|33|10.10.2016 10:26:45
40|119|10.10.2016 10:26:46
40|114|10.10.2016 10:26:47
46|37|10.10.2016 10:27:10
47|22|10.10.2016 10:27:12
48|142|10.10.2016 10:27:13
49|139|10.10.2016 10:27:16
49|107|10.10.2016 10:27:16
50|105|10.10.2016 10:27:18
52|29|10.10.2016 10:27:24
52|106|10.10.2016 10:27:24
53|205|10.10.2016 10:27:26
54|134|10.10.2016 10:27:27
55|138|10.10.2016 10:27:29
56|150|10.10.2016 10:27:30
56|197|10.10.2016 10:27:31
58|125|10.10.2016 10:27:34
58|88|10.10.2016 10:27:34
59|189|10.10.2016 10:27:37
59|141|10.10.2016 10:27:37
60|66|10.10.2016 10:27:38
61|149|10.10.2016 10:27:43
61|147|10.10.2016 10:27:43
62|1|10.10.2016 10:27:44
63|32|10.10.2016 10:27:45
63|140|10.10.2016 10:27:46
64|99|10.10.2016 10:27:51
65|87|10.10.2016 10:27:52
66|31|10.10.2016 10:27:54
66|104|10.10.2016 10:27:54
66|127|10.10.2016 10:27:54
67|170|10.10.2016 10:27:55
68|187|10.10.2016 10:27:58
72|133|10.10.2016 10:28:09
75|58|10.10.2016 10:28:20
76|199|10.10.2016 10:28:26
80|82|10.10.2016 10:28:35
81|115|10.10.2016 10:28:37
83|21|10.10.2016 10:28:43
84|151|10.10.2016 10:28:44
85|174|10.10.2016 10:28:47
89|83|10.10.2016 10:28:58
91|55|10.10.2016 10:29:01
93|195|10.10.2016 10:29:05
94|184|10.10.2016 10:29:06
98|38|10.10.2016 10:29:15
98|121|10.10.2016 10:29:16
99|44|10.10.2016 10:29:16
101|2|10.10.2016 10:29:25
102|175|10.10.2016 10:29:25
102|155|10.10.2016 10:29:26
103|168|10.10.2016 10:29:28
109|35|10.10.2016 10:29:45
109|191|10.10.2016 10:29:46
111|43|10.10.2016 10:29:47
114|129|10.10.2016 10:29:56
114|130|10.10.2016 10:29:56
114|28|10.10.2016 10:29:57
118|89|10.10.2016 10:30:13
123|100|10.10.2016 10:30:25
125|79|10.10.2016 10:30:32
126|85|10.10.2016 10:30:33
128|172|10.10.2016 10:30:38
128|200|10.10.2016 10:30:38
131|61|10.10.2016 10:30:43
131|57|10.10.2016 10:30:44
133|53|10.10.2016 10:30:48
135|25|10.10.2016 10:30:49
137|101|10.10.2016 10:30:57
138|27|10.10.2016 10:30:57
139|192|10.10.2016 10:30:59
139|86|10.10.2016 10:30:59
141|26|10.10.2016 10:31:01
143|157|10.10.2016 10:31:05
146|111|10.10.2016 10:31:10
148|137|10.10.2016 10:31:13
152|91|10.10.2016 10:31:18
154|118|10.10.2016 10:31:21
154|90|10.10.2016 10:31:21
155|146|10.10.2016 10:31:21
157|18|10.10.2016 10:31:25
160|39|10.10.2016 10:31:27
160|117|10.10.2016 10:31:28
163|77|10.10.2016 10:31:32
165|169|10.10.2016 10:31:33
167|52|10.10.2016 10:31:38
Начало дня 169, маневрируем с dV = -1,68к КО с номером 110
171|110|10.10.2016 10:31:48
172|16|10.10.2016 10:31:50
173|49|10.10.2016 10:31:51
174|178|10.10.2016 10:31:52
Начало дня 175, маневрируем с dV = -3,60к КО с номером 71
175|71|10.10.2016 10:32:00
177|75|10.10.2016 10:32:01
177|160|10.10.2016 10:32:01
180|23|10.10.2016 10:32:08
181|60|10.10.2016 10:32:09
182|48|10.10.2016 10:32:10
182|64|10.10.2016 10:32:10
184|73|10.10.2016 10:32:12
185|94|10.10.2016 10:32:13
185|182|10.10.2016 10:32:13
186|63|10.10.2016 10:32:13
187|180|10.10.2016 10:32:15
189|4|10.10.2016 10:32:16
191|67|10.10.2016 10:32:21
193|166|10.10.2016 10:32:22
197|171|10.10.2016 10:32:27
198|69|10.10.2016 10:32:28
200|183|10.10.2016 10:32:31
200|51|10.10.2016 10:32:31
204|15|10.10.2016 10:32:37
Начало дня 205, маневрируем с dV = -4,45к КО с номером 74
206|74|10.10.2016 10:32:43
Начало дня 208, маневрируем с dV = -2,10к КО с номером 10
208|10|10.10.2016 10:32:50
Начало дня 211, маневрируем с dV = -0,89к КО с номером 76
212|76|10.10.2016 10:32:59
215|72|10.10.2016 10:33:03
216|30|10.10.2016 10:33:04
Начало дня 217, маневрируем с dV = -3,30к КО с номером 11
218|11|10.10.2016 10:33:10
Начало дня 220, маневрируем с dV = -0,57к КО с номером 203
221|203|10.10.2016 10:33:16
Начало дня 223, маневрируем с dV = -2,35к КО с номером 47
223|47|10.10.2016 10:33:20
228|54|10.10.2016 10:33:25
230|177|10.10.2016 10:33:29
231|98|10.10.2016 10:33:30
231|6|10.10.2016 10:33:30
235|8|10.10.2016 10:33:36
235|3|10.10.2016 10:33:36
Начало дня 238, маневрируем с dV = -1,60к КО с номером 12
238|12|10.10.2016 10:33:41
244|102|10.10.2016 10:33:47
246|131|10.10.2016 10:33:48
Начало дня 247, маневрируем с dV = 0,27к КО с номером 68
248|68|10.10.2016 10:33:52
Начало дня 250, маневрируем с dV = -0,18к КО с номером 128
252|128|10.10.2016 10:33:57
255|97|10.10.2016 10:34:01
258|145|10.10.2016 10:34:05
262|148|10.10.2016 10:34:09
265|165|10.10.2016 10:34:11
Начало дня 268, маневрируем с dV = -4,14к КО с номером 196
268|196|10.10.2016 10:34:15
274|190|10.10.2016 10:34:19
276|50|10.10.2016 10:34:19
279|143|10.10.2016 10:34:22
Начало дня 280, маневрируем с dV = -1,41к КО с номером 96
281|96|10.10.2016 10:34:26
293|144|10.10.2016 10:34:37
301|126|10.10.2016 10:34:42
303|56|10.10.2016 10:34:42
305|167|10.10.2016 10:34:44
313|186|10.10.2016 10:34:49
Начало дня 316, маневрируем с dV = -1,52к КО с номером 124
316|124|10.10.2016 10:34:51
Начало дня 331, маневрируем с dV = -1,13к КО с номером 158
331|158|10.10.2016 10:35:01
Итого сфотографировано 192 КО
