2|40|25.11.2016 9:08:15
2|81|25.11.2016 9:08:15
3|80|25.11.2016 9:08:16
5|78|25.11.2016 9:08:22
6|179|25.11.2016 9:08:24
6|116|25.11.2016 9:08:24
6|204|25.11.2016 9:08:24
8|198|25.11.2016 9:08:32
8|5|25.11.2016 9:08:33
9|188|25.11.2016 9:08:34
9|103|25.11.2016 9:08:34
11|109|25.11.2016 9:08:40
11|9|25.11.2016 9:08:41
11|45|25.11.2016 9:08:41
12|156|25.11.2016 9:08:42
13|113|25.11.2016 9:08:43
13|93|25.11.2016 9:08:43
13|185|25.11.2016 9:08:43
14|176|25.11.2016 9:08:44
14|153|25.11.2016 9:08:45
17|202|25.11.2016 9:08:52
17|59|25.11.2016 9:08:53
19|92|25.11.2016 9:08:56
19|41|25.11.2016 9:08:57
19|42|25.11.2016 9:08:57
22|36|25.11.2016 9:09:03
23|193|25.11.2016 9:09:04
23|70|25.11.2016 9:09:04
24|154|25.11.2016 9:09:05
25|19|25.11.2016 9:09:09
25|120|25.11.2016 9:09:10
27|132|25.11.2016 9:09:12
28|194|25.11.2016 9:09:12
28|181|25.11.2016 9:09:13
29|62|25.11.2016 9:09:14
29|108|25.11.2016 9:09:14
29|123|25.11.2016 9:09:14
30|46|25.11.2016 9:09:15
30|95|25.11.2016 9:09:15
31|20|25.11.2016 9:09:19
31|112|25.11.2016 9:09:19
34|152|25.11.2016 9:09:22
34|34|25.11.2016 9:09:22
34|136|25.11.2016 9:09:23
34|135|25.11.2016 9:09:23
35|173|25.11.2016 9:09:23
36|84|25.11.2016 9:09:24
39|33|25.11.2016 9:09:34
40|119|25.11.2016 9:09:35
40|114|25.11.2016 9:09:36
46|37|25.11.2016 9:09:51
47|22|25.11.2016 9:09:52
48|142|25.11.2016 9:09:52
49|139|25.11.2016 9:09:54
49|107|25.11.2016 9:09:54
50|105|25.11.2016 9:09:55
52|29|25.11.2016 9:09:59
52|106|25.11.2016 9:09:59
53|205|25.11.2016 9:10:00
54|134|25.11.2016 9:10:01
55|138|25.11.2016 9:10:02
56|150|25.11.2016 9:10:03
56|197|25.11.2016 9:10:03
58|125|25.11.2016 9:10:05
58|88|25.11.2016 9:10:05
59|189|25.11.2016 9:10:07
59|141|25.11.2016 9:10:07
60|66|25.11.2016 9:10:07
61|149|25.11.2016 9:10:10
61|147|25.11.2016 9:10:10
62|1|25.11.2016 9:10:11
63|32|25.11.2016 9:10:12
63|140|25.11.2016 9:10:12
64|99|25.11.2016 9:10:15
65|87|25.11.2016 9:10:16
66|31|25.11.2016 9:10:16
66|104|25.11.2016 9:10:17
66|127|25.11.2016 9:10:17
67|170|25.11.2016 9:10:17
68|187|25.11.2016 9:10:18
72|133|25.11.2016 9:10:26
75|58|25.11.2016 9:10:33
76|199|25.11.2016 9:10:36
80|82|25.11.2016 9:10:40
81|115|25.11.2016 9:10:42
83|21|25.11.2016 9:10:45
84|151|25.11.2016 9:10:46
85|174|25.11.2016 9:10:48
89|83|25.11.2016 9:10:54
91|55|25.11.2016 9:10:55
93|195|25.11.2016 9:10:57
94|184|25.11.2016 9:10:58
98|38|25.11.2016 9:11:04
98|121|25.11.2016 9:11:05
99|44|25.11.2016 9:11:05
101|2|25.11.2016 9:11:10
102|175|25.11.2016 9:11:11
102|155|25.11.2016 9:11:11
103|168|25.11.2016 9:11:12
109|35|25.11.2016 9:11:23
109|191|25.11.2016 9:11:23
111|43|25.11.2016 9:11:24
114|129|25.11.2016 9:11:30
114|130|25.11.2016 9:11:30
114|28|25.11.2016 9:11:30
118|89|25.11.2016 9:11:41
123|100|25.11.2016 9:11:48
125|79|25.11.2016 9:11:53
126|85|25.11.2016 9:11:54
128|172|25.11.2016 9:11:57
128|200|25.11.2016 9:11:57
131|61|25.11.2016 9:12:01
131|57|25.11.2016 9:12:01
133|53|25.11.2016 9:12:03
135|25|25.11.2016 9:12:04
137|101|25.11.2016 9:12:09
138|27|25.11.2016 9:12:09
139|192|25.11.2016 9:12:10
139|86|25.11.2016 9:12:10
141|26|25.11.2016 9:12:11
143|157|25.11.2016 9:12:14
146|111|25.11.2016 9:12:17
148|137|25.11.2016 9:12:19
152|91|25.11.2016 9:12:24
154|118|25.11.2016 9:12:25
154|90|25.11.2016 9:12:26
155|146|25.11.2016 9:12:26
157|18|25.11.2016 9:12:29
160|39|25.11.2016 9:12:30
160|117|25.11.2016 9:12:30
163|77|25.11.2016 9:12:33
165|169|25.11.2016 9:12:34
167|52|25.11.2016 9:12:37
Начало дня 169, маневрируем с dV = -11,02к КО с номером 16
169|16|25.11.2016 9:12:42
169|110|25.11.2016 9:12:42
170|171|25.11.2016 9:12:43
171|60|25.11.2016 9:12:43
175|4|25.11.2016 9:12:48
175|75|25.11.2016 9:12:48
175|122|25.11.2016 9:12:48
176|143|25.11.2016 9:12:48
178|145|25.11.2016 9:12:50
180|177|25.11.2016 9:12:51
181|148|25.11.2016 9:12:51
182|65|25.11.2016 9:12:52
185|180|25.11.2016 9:12:55
187|190|25.11.2016 9:12:57
189|13|25.11.2016 9:12:58
190|182|25.11.2016 9:12:59
190|96|25.11.2016 9:12:59
193|166|25.11.2016 9:13:00
196|71|25.11.2016 9:13:02
201|68|25.11.2016 9:13:05
Начало дня 202, маневрируем с dV = 1,35к КО с номером 15
203|15|25.11.2016 9:13:10
207|158|25.11.2016 9:13:13
Начало дня 208, маневрируем с dV = -4,29к КО с номером 76
208|76|25.11.2016 9:13:17
213|67|25.11.2016 9:13:21
Начало дня 214, маневрируем с dV = 0,14к КО с номером 10
216|10|25.11.2016 9:13:25
217|72|25.11.2016 9:13:26
Начало дня 220, маневрируем с dV = -2,04к КО с номером 12
220|12|25.11.2016 9:13:30
Начало дня 223, маневрируем с dV = 0,22к КО с номером 47
223|47|25.11.2016 9:13:35
Начало дня 226, маневрируем с dV = -20,26к КО с номером 11
226|11|25.11.2016 9:13:39
226|8|25.11.2016 9:13:39
231|6|25.11.2016 9:13:42
Начало дня 232, маневрируем с dV = -1,35к КО с номером 7
232|7|25.11.2016 9:13:45
238|69|25.11.2016 9:13:50
243|126|25.11.2016 9:13:52
Начало дня 247, маневрируем с dV = -4,60к КО с номером 131
247|160|25.11.2016 9:13:58
247|131|25.11.2016 9:13:58
253|48|25.11.2016 9:14:01
Начало дня 256, маневрируем с dV = -2,25к КО с номером 203
256|203|25.11.2016 9:14:04
Начало дня 259, маневрируем с dV = -1,19к КО с номером 128
260|128|25.11.2016 9:14:08
261|144|25.11.2016 9:14:08
Начало дня 262, маневрируем с dV = -1,28к КО с номером 73
262|73|25.11.2016 9:14:11
267|102|25.11.2016 9:14:13
Начало дня 268, маневрируем с dV = -0,66к КО с номером 167
270|167|25.11.2016 9:14:16
271|3|25.11.2016 9:14:16
274|74|25.11.2016 9:14:17
Начало дня 277, маневрируем с dV = 3,46к КО с номером 98
277|98|25.11.2016 9:14:19
278|183|25.11.2016 9:14:20
Начало дня 283, маневрируем с dV = -1,15к КО с номером 51
284|51|25.11.2016 9:14:24
285|50|25.11.2016 9:14:24
Начало дня 286, маневрируем с dV = -0,19к КО с номером 97
288|97|25.11.2016 9:14:26
Начало дня 292, маневрируем с dV = 1,47к КО с номером 49
292|49|25.11.2016 9:14:30
Начало дня 298, маневрируем с dV = 0,59к КО с номером 30
299|30|25.11.2016 9:14:33
Начало дня 301, маневрируем с dV = 0,67к КО с номером 56
303|56|25.11.2016 9:14:35
Начало дня 361, маневрируем с dV = -4,52к КО с номером 24
361|24|25.11.2016 9:15:07
Начало дня 364, маневрируем с dV = -3,65к КО с номером 124
364|124|25.11.2016 9:15:09
Итого сфотографировано: 188 КО
Запас характеристической скорости: 33,65 м/с
