2|40|10.10.2016 10:37:04
2|81|10.10.2016 10:37:04
3|80|10.10.2016 10:37:06
5|78|10.10.2016 10:37:20
6|179|10.10.2016 10:37:23
6|116|10.10.2016 10:37:23
6|204|10.10.2016 10:37:23
8|198|10.10.2016 10:37:38
8|5|10.10.2016 10:37:38
9|188|10.10.2016 10:37:39
9|103|10.10.2016 10:37:40
11|109|10.10.2016 10:37:48
11|9|10.10.2016 10:37:49
11|45|10.10.2016 10:37:49
12|156|10.10.2016 10:37:51
13|113|10.10.2016 10:37:51
13|93|10.10.2016 10:37:51
13|185|10.10.2016 10:37:52
14|176|10.10.2016 10:37:54
14|153|10.10.2016 10:37:54
17|202|10.10.2016 10:38:06
17|59|10.10.2016 10:38:07
19|92|10.10.2016 10:38:14
19|41|10.10.2016 10:38:14
19|42|10.10.2016 10:38:14
22|36|10.10.2016 10:38:27
23|193|10.10.2016 10:38:28
23|70|10.10.2016 10:38:29
24|154|10.10.2016 10:38:31
25|19|10.10.2016 10:38:41
25|120|10.10.2016 10:38:41
27|132|10.10.2016 10:38:45
28|194|10.10.2016 10:38:46
28|181|10.10.2016 10:38:47
29|62|10.10.2016 10:38:48
29|108|10.10.2016 10:38:49
29|123|10.10.2016 10:38:50
30|46|10.10.2016 10:38:50
30|95|10.10.2016 10:38:51
31|20|10.10.2016 10:39:01
31|112|10.10.2016 10:39:01
34|152|10.10.2016 10:39:06
34|34|10.10.2016 10:39:08
34|136|10.10.2016 10:39:08
34|135|10.10.2016 10:39:08
35|173|10.10.2016 10:39:08
36|84|10.10.2016 10:39:10
39|33|10.10.2016 10:39:31
40|119|10.10.2016 10:39:32
40|114|10.10.2016 10:39:34
46|37|10.10.2016 10:40:04
47|22|10.10.2016 10:40:06
48|142|10.10.2016 10:40:06
49|139|10.10.2016 10:40:08
49|107|10.10.2016 10:40:09
50|105|10.10.2016 10:40:10
52|29|10.10.2016 10:40:16
52|106|10.10.2016 10:40:16
53|205|10.10.2016 10:40:17
54|134|10.10.2016 10:40:18
55|138|10.10.2016 10:40:20
56|150|10.10.2016 10:40:21
56|197|10.10.2016 10:40:21
58|125|10.10.2016 10:40:24
58|88|10.10.2016 10:40:24
59|189|10.10.2016 10:40:26
59|141|10.10.2016 10:40:26
60|66|10.10.2016 10:40:27
61|149|10.10.2016 10:40:31
61|147|10.10.2016 10:40:31
62|1|10.10.2016 10:40:32
63|32|10.10.2016 10:40:33
63|140|10.10.2016 10:40:33
64|99|10.10.2016 10:40:39
65|87|10.10.2016 10:40:40
66|31|10.10.2016 10:40:41
66|104|10.10.2016 10:40:42
66|127|10.10.2016 10:40:42
67|170|10.10.2016 10:40:43
68|187|10.10.2016 10:40:45
72|133|10.10.2016 10:41:01
75|58|10.10.2016 10:41:18
76|199|10.10.2016 10:41:24
80|82|10.10.2016 10:41:33
81|115|10.10.2016 10:41:34
83|21|10.10.2016 10:41:41
84|151|10.10.2016 10:41:42
85|174|10.10.2016 10:41:44
89|83|10.10.2016 10:41:54
91|55|10.10.2016 10:41:56
93|195|10.10.2016 10:41:59
94|184|10.10.2016 10:41:59
98|38|10.10.2016 10:42:09
98|121|10.10.2016 10:42:09
99|44|10.10.2016 10:42:10
101|2|10.10.2016 10:42:19
102|175|10.10.2016 10:42:19
102|155|10.10.2016 10:42:20
103|168|10.10.2016 10:42:22
109|35|10.10.2016 10:42:43
109|191|10.10.2016 10:42:44
111|43|10.10.2016 10:42:46
114|129|10.10.2016 10:43:03
114|130|10.10.2016 10:43:03
114|28|10.10.2016 10:43:04
118|89|10.10.2016 10:43:30
123|100|10.10.2016 10:43:45
125|79|10.10.2016 10:43:53
126|85|10.10.2016 10:43:54
128|172|10.10.2016 10:43:59
128|200|10.10.2016 10:43:59
131|61|10.10.2016 10:44:03
131|57|10.10.2016 10:44:04
133|53|10.10.2016 10:44:07
135|25|10.10.2016 10:44:08
137|101|10.10.2016 10:44:16
138|27|10.10.2016 10:44:16
139|192|10.10.2016 10:44:19
139|86|10.10.2016 10:44:19
141|26|10.10.2016 10:44:20
143|157|10.10.2016 10:44:25
146|111|10.10.2016 10:44:32
148|137|10.10.2016 10:44:35
152|91|10.10.2016 10:44:43
154|118|10.10.2016 10:44:47
154|90|10.10.2016 10:44:47
155|146|10.10.2016 10:44:48
157|18|10.10.2016 10:44:53
160|39|10.10.2016 10:44:56
160|117|10.10.2016 10:44:56
163|77|10.10.2016 10:45:02
165|169|10.10.2016 10:45:04
167|52|10.10.2016 10:45:12
Начало дня 169, маневрируем с dV = -1,68к КО с номером 110
171|110|10.10.2016 10:45:28
172|16|10.10.2016 10:45:32
173|49|10.10.2016 10:45:32
174|178|10.10.2016 10:45:33
Начало дня 175, маневрируем с dV = -3,60к КО с номером 71
175|71|10.10.2016 10:45:46
177|75|10.10.2016 10:45:47
177|160|10.10.2016 10:45:48
180|23|10.10.2016 10:45:57
181|60|10.10.2016 10:45:59
182|48|10.10.2016 10:46:00
182|64|10.10.2016 10:46:00
184|73|10.10.2016 10:46:04
185|94|10.10.2016 10:46:04
185|182|10.10.2016 10:46:04
186|63|10.10.2016 10:46:05
187|180|10.10.2016 10:46:06
189|4|10.10.2016 10:46:07
191|67|10.10.2016 10:46:14
193|166|10.10.2016 10:46:15
197|171|10.10.2016 10:46:19
198|69|10.10.2016 10:46:20
200|183|10.10.2016 10:46:21
200|51|10.10.2016 10:46:22
204|15|10.10.2016 10:46:26
Начало дня 205, маневрируем с dV = -4,45к КО с номером 74
206|74|10.10.2016 10:46:31
Начало дня 208, маневрируем с dV = -2,10к КО с номером 10
208|10|10.10.2016 10:46:37
Начало дня 211, маневрируем с dV = -0,89к КО с номером 76
212|76|10.10.2016 10:46:46
215|72|10.10.2016 10:46:49
216|30|10.10.2016 10:46:49
Начало дня 217, маневрируем с dV = -3,30к КО с номером 11
218|11|10.10.2016 10:46:55
Начало дня 220, маневрируем с dV = -0,57к КО с номером 203
221|203|10.10.2016 10:47:03
Начало дня 223, маневрируем с dV = -2,35к КО с номером 47
223|47|10.10.2016 10:47:12
228|54|10.10.2016 10:47:21
230|177|10.10.2016 10:47:28
231|98|10.10.2016 10:47:28
231|6|10.10.2016 10:47:28
235|8|10.10.2016 10:47:41
235|3|10.10.2016 10:47:42
Начало дня 238, маневрируем с dV = -1,60к КО с номером 12
238|12|10.10.2016 10:47:50
244|102|10.10.2016 10:47:57
