2|40|25.11.2016 9:58:39
2|81|25.11.2016 9:58:39
3|80|25.11.2016 9:58:40
5|78|25.11.2016 9:58:52
6|179|25.11.2016 9:58:54
6|116|25.11.2016 9:58:54
6|204|25.11.2016 9:58:54
8|198|25.11.2016 9:59:09
8|5|25.11.2016 9:59:10
9|188|25.11.2016 9:59:11
9|103|25.11.2016 9:59:11
11|109|25.11.2016 9:59:23
11|9|25.11.2016 9:59:24
11|45|25.11.2016 9:59:24
12|156|25.11.2016 9:59:26
13|113|25.11.2016 9:59:26
13|93|25.11.2016 9:59:26
13|185|25.11.2016 9:59:27
14|176|25.11.2016 9:59:29
14|153|25.11.2016 9:59:29
17|202|25.11.2016 9:59:41
17|59|25.11.2016 9:59:42
19|92|25.11.2016 9:59:47
19|41|25.11.2016 9:59:47
19|42|25.11.2016 9:59:47
22|36|25.11.2016 9:59:55
23|193|25.11.2016 9:59:56
23|70|25.11.2016 9:59:56
24|154|25.11.2016 9:59:57
25|19|25.11.2016 10:00:03
25|120|25.11.2016 10:00:03
27|132|25.11.2016 10:00:05
28|194|25.11.2016 10:00:05
28|181|25.11.2016 10:00:06
29|62|25.11.2016 10:00:06
29|108|25.11.2016 10:00:07
29|123|25.11.2016 10:00:07
30|46|25.11.2016 10:00:07
30|95|25.11.2016 10:00:07
31|20|25.11.2016 10:00:13
31|112|25.11.2016 10:00:13
34|152|25.11.2016 10:00:15
34|34|25.11.2016 10:00:15
34|136|25.11.2016 10:00:15
34|135|25.11.2016 10:00:15
35|173|25.11.2016 10:00:16
36|84|25.11.2016 10:00:17
39|33|25.11.2016 10:00:27
40|119|25.11.2016 10:00:28
40|114|25.11.2016 10:00:29
46|37|25.11.2016 10:00:47
47|22|25.11.2016 10:00:49
48|142|25.11.2016 10:00:49
49|139|25.11.2016 10:00:51
49|107|25.11.2016 10:00:51
50|105|25.11.2016 10:00:53
52|29|25.11.2016 10:00:59
52|106|25.11.2016 10:00:59
53|205|25.11.2016 10:01:00
54|134|25.11.2016 10:01:01
55|138|25.11.2016 10:01:03
56|150|25.11.2016 10:01:04
56|197|25.11.2016 10:01:04
58|125|25.11.2016 10:01:07
58|88|25.11.2016 10:01:07
59|189|25.11.2016 10:01:09
59|141|25.11.2016 10:01:09
60|66|25.11.2016 10:01:09
61|149|25.11.2016 10:01:16
61|147|25.11.2016 10:01:16
62|1|25.11.2016 10:01:17
63|32|25.11.2016 10:01:18
63|140|25.11.2016 10:01:18
64|99|25.11.2016 10:01:25
65|87|25.11.2016 10:01:25
66|31|25.11.2016 10:01:26
66|104|25.11.2016 10:01:26
66|127|25.11.2016 10:01:27
67|170|25.11.2016 10:01:27
68|187|25.11.2016 10:01:29
72|133|25.11.2016 10:01:41
75|58|25.11.2016 10:01:52
76|199|25.11.2016 10:01:56
80|82|25.11.2016 10:02:02
81|115|25.11.2016 10:02:03
83|21|25.11.2016 10:02:07
84|151|25.11.2016 10:02:08
85|174|25.11.2016 10:02:10
89|83|25.11.2016 10:02:17
91|55|25.11.2016 10:02:18
93|195|25.11.2016 10:02:20
94|184|25.11.2016 10:02:21
